common_name,lat,lng
Slender Banana Slug,37.0570462,-122.0936848997
Slender Banana Slug,37.059026,-122.0957492
California Newt,37.02505,-121.9022616667
Slender Banana Slug,37.0532916667,-122.0899916667
Slender Banana Slug,37.0328018,-122.0568367
Slender Banana Slug,36.9989361111,-122.0544777778
Slender Banana Slug,37.0279098,-122.0545979997
Slender Banana Slug,37.0168253208,-122.0454672351
Slender Banana Slug,37.0170365391,-122.044057399
Slender Banana Slug,37.01923114,-122.0424235985
Slender Banana Slug,37.0226267838,-122.0427930728
Slender Banana Slug,37.022419061,-122.0424380153
Slender Banana Slug,37.0223036889,-122.0431803167
coast redwood,37.0360739722,-122.059093
Slender Banana Slug,37.0016472217,-122.0526416667
Slender Banana Slug,37.0105888833,-122.0207221667
California yerba santa,37.0329583333,-122.0455945
coast redwood,37.0360333333,-122.060075
Slender Banana Slug,37.0021294682,-122.0605817111
Slender Banana Slug,36.9978033333,-121.9085166667
Slender Banana Slug,37.0371278333,-122.0642778333
Slender Banana Slug,37.0873914571,-122.1211095527
Western Fence Lizard,37.0336914063,-122.036491394
coast redwood,37.03585,-122.0596471667
coast redwood,37.0395881235,-122.0618725759
coast live oak,37.068433338,-122.0181771719
coast redwood,37.0483614198,-122.0697714168
coast live oak,37.0505916667,-122.1355278333
coast redwood,37.0700138333,-122.123475
California Newt,37.0788434404,-121.9199179316
California Newt,37.0467945,-122.1266028333
California yerba santa,37.006855682,-122.0652064447
Slender Banana Slug,36.9997777778,-122.0550888889
coast redwood,37.0517361111,-122.1311055556
California Newt,37.067671218,-122.0518396574
Slender Banana Slug,36.997845,-122.0601195
Slender Banana Slug,37.0689697266,-122.1019134521
Slender Banana Slug,36.9987416667,-122.0552944444
California Newt,37.0138805556,-122.0717583333
California Newt,37.0138916667,-122.0718
California Newt,37.0144916667,-122.0697361111
Slender Banana Slug,36.9983783083,-122.0555426979
coast live oak,37.0361471667,-122.0249721667
Slender Banana Slug,36.9992633333,-122.0624083333
Slender Banana Slug,36.9993633333,-122.0630278333
Slender Banana Slug,36.9996216667,-122.0636528333
Slender Banana Slug,36.9994716667,-122.0639278333
Slender Banana Slug,36.99933,-122.0605471667
coast live oak,37.054911,-122.012795
Slender Banana Slug,36.9989583333,-122.0572666667
Slender Banana Slug,36.9989383333,-122.0573583333
Slender Banana Slug,36.9987216667,-122.0576555
Western Fence Lizard,37.0743926179,-121.9816032635
Slender Banana Slug,37.0461,-122.0507666667
coast redwood,37.0366333333,-122.0646833333
coast redwood,37.0401695,-122.0627666667
Slender Banana Slug,37.03455,-122.0592416667
Slender Banana Slug,37.0375528333,-122.0729611667
Western Fence Lizard,37.0249778333,-122.0500028333
California yerba santa,37.0230305,-122.0520333333
California Newt,37.0817638333,-122.062325
coast redwood,37.0010194444,-122.0627277778
California Newt,37.0804888333,-122.0611195
Slender Banana Slug,37.0350695,-122.0580055
coast live oak,37.0775445,-122.0524055
California yerba santa,37.0879221667,-122.067
coast redwood,37.0942416667,-122.0667638333
Madrone Skin Miner,37.0879445,-122.0658278333
Western Fence Lizard,37.0872278333,-122.0640195
Slender Banana Slug,37.0296333333,-122.0549695
coast redwood,37.0392195,-122.0632388333
Slender Banana Slug,37.0300028333,-122.0543445
California poppy,37.0744513839,-122.0042137787
Slender Banana Slug,37.0521266,-122.0865651997
Slender Banana Slug,37.0565568,-122.0928605
Western Fence Lizard,36.9992694444,-122.0539361111
Slender Banana Slug,37.0287464653,-122.0581201372
coast redwood,37.08200164,-122.09493428
California Newt,37.0136166667,-122.0721194444
Slender Banana Slug,37.0256528333,-122.0577471667
Slender Banana Slug,37.0302944444,-122.0577305556
Western Fence Lizard,36.9993472222,-122.0542972222
Slender Banana Slug,37.0381164543,-122.0623039536
Slender Banana Slug,37.0739062184,-121.9817648803
Slender Banana Slug,37.0380467451,-122.0602757111
California Newt,37.0544794442,-122.1401504163
Slender Banana Slug,37.0358111667,-122.0595945
coast redwood,37.0368695,-122.0610971667
Slender Banana Slug,37.0042631999,-122.0673126072
Slender Banana Slug,36.998,-122.0602416667
California Newt,37.0398826605,-122.0640073344
Slender Banana Slug,37.0411506472,-122.0659197494
Slender Banana Slug,37.0288531,-122.0582627
coast redwood,37.04132134,-122.13573162
California yerba santa,37.05000729,-122.13798978
Madrone Skin Miner,37.04926178,-122.13196253
coast redwood,37.04097,-122.1371533333
coast redwood,37.0435242512,-122.1282985684
Slender Banana Slug,37.0423166667,-122.1266483333
Slender Banana Slug,37.0431183333,-122.1248166667
Slender Banana Slug,37.0808361667,-122.0906916667
Slender Banana Slug,37.0461221667,-122.1253055
Slender Banana Slug,37.0430861667,-122.1253195
Slender Banana Slug,37.0422528333,-122.1283028333
Slender Banana Slug,37.042225,-122.1282888333
Slender Banana Slug,37.0421945,-122.1283805
Madrone Skin Miner,37.0449721667,-122.1389778333
Slender Banana Slug,37.0064357688,-122.0591244959
Pacific poison oak,37.01465,-122.0712194444
Pacific poison oak,37.0746590102,-121.9823986945
Slender Banana Slug,37.0687,-122.0341416667
California poppy,37.086869,-122.067519
Western Fence Lizard,36.9996166667,-122.0538611111
Slender Banana Slug,37.0007583333,-121.9055722222
Slender Banana Slug,36.9986611111,-121.9056638889
coast redwood,37.0375861667,-122.0616083333
Slender Banana Slug,37.0281666667,-122.0518195
Slender Banana Slug,37.0284888333,-122.0512611667
Slender Banana Slug,37.0389434622,-122.0628946275
Pacific poison oak,37.0018666667,-121.9016633333
Western Fence Lizard,37.0742819121,-122.0051641157
coast redwood,36.9989922771,-122.0491572334
Slender Banana Slug,36.9992666667,-122.064475
Slender Banana Slug,36.999425,-122.0637278333
Slender Banana Slug,36.999655,-122.0631166667
Slender Banana Slug,36.99982,-122.0629278333
Slender Banana Slug,36.9998383333,-122.0629111667
Slender Banana Slug,36.9997166667,-122.0630333333
Slender Banana Slug,36.99945,-122.0633555
coast redwood,37.0668532464,-122.107202638
Western Fence Lizard,37.0936389561,-122.1089915911
Western Fence Lizard,37.0687445,-122.0051583333
Slender Banana Slug,36.99797,-121.9030083333
Slender Banana Slug,37.0238722222,-122.0416666667
California poppy,37.0714444444,-121.997275
Slender Banana Slug,36.9986936943,-122.056088168
Slender Banana Slug,37.0590083333,-122.0959833333
Slender Banana Slug,37.0631493857,-122.1087058515
California Newt,37.0692471667,-122.0557861667
coast redwood,37.0716778333,-121.9558033333
Slender Banana Slug,37.0379463072,-122.0533427852
Slender Banana Slug,37.03695712,-122.0461484357
Slender Banana Slug,37.0050611167,-121.9955366667
Slender Banana Slug,37.083875,-121.9445111111
Slender Banana Slug,37.08385,-121.9448333333
coast live oak,37.0025638833,-121.98262
Slender Banana Slug,37.0060611167,-121.97915
Slender Banana Slug,37.002075,-121.9834833333
coast redwood,37.0062916667,-121.9816283333
California Newt,37.0870278333,-122.0579083333
Pacific poison oak,36.9997033333,-122.000375
Mule Deer,37.0398826605,-122.0640073344
Slender Banana Slug,37.0334555,-122.0491721667
coast redwood,37.0002166667,-122.0483945
coast live oak,37.0582909871,-122.0663612312
Slender Banana Slug,37.0390583333,-122.0620195
yerba santa beetle,37.0264695,-122.0477833333
California yerba santa,37.0511945,-122.1360333333
California yerba santa,37.0508388333,-122.1351471667
Slender Banana Slug,37.0456721667,-122.1253888333
Slender Banana Slug,37.0219749828,-121.994192354
yerba santa beetle,37.0505016667,-122.1353966667
Western Fence Lizard,37.04605,-122.13647
Slender Banana Slug,37.0054277833,-121.9063716667
coast redwood,37.0398828,-122.0640073
Slender Banana Slug,37.0398828,-122.0640073
Slender Banana Slug,37.02209995,-122.05561397
Slender Banana Slug,37.0337766,-122.0488133
Slender Banana Slug,36.9994033333,-121.9066783333
Slender Banana Slug,37.0329056784,-121.8925276771
California poppy,37.072975,-121.9983883333
Slender Banana Slug,36.9986169206,-122.0571749365
Slender Banana Slug,37.0033797661,-122.0675373154
coast redwood,37.0899353027,-122.0751953125
Pacific poison oak,37.0319137769,-122.0437091311
Slender Banana Slug,37.0376471667,-122.0628971667
Slender Banana Slug,37.016225,-122.0416111667
California poppy,37.0833627,-122.0697182
California yerba santa,37.0818477,-122.0647464
Slender Banana Slug,37.01922225,-122.0842819167
coast live oak,37.02223611,-122.0838611
Slender Banana Slug,37.0143597256,-121.9059642032
California yerba santa,37.08790036,-122.06712731
Western Fence Lizard,37.0827226692,-122.0616904072
Slender Banana Slug,36.9990283333,-121.9075383333
Slender Banana Slug,36.999005,-122.0642083333
Slender Banana Slug,36.99855,-122.0633778333
coast redwood,37.0399290976,-122.0632126463
Slender Banana Slug,37.0149888833,-121.935005
Slender Banana Slug,37.0147388833,-121.9350133333
Slender Banana Slug,37.0165472167,-121.9338
Slender Banana Slug,37.016725,-121.9332966667
Slender Banana Slug,37.0168721667,-121.9329083333
Western Fence Lizard,36.9991194444,-122.0535222222
Slender Banana Slug,36.9998,-122.0522388889
Pacific poison oak,36.9987783116,-122.0601000265
coast live oak,36.9990674782,-122.0602089892
coast redwood,37.0669699759,-122.1000555879
Pacific poison oak,37.05008709,-122.08319113
Pacific poison oak,37.05030831,-122.08344609
Pacific poison oak,37.05044615,-122.08320058
coast redwood,37.05071409,-122.08293134
coast redwood,37.0383445,-122.0611028333
Slender Banana Slug,36.9986833333,-122.0636361667
California Newt,37.086525307,-122.0581740686
coast redwood,37.05745095,-122.0882836
Slender Banana Slug,37.0136152125,-121.9991800189
coast redwood,37.0414611667,-122.0547861667
Slender Banana Slug,37.05163018,-122.08650184
coast redwood,37.0614666667,-122.0949333333
Madrone Skin Miner,37.0825574,-122.0643912
Western Fence Lizard,37.025225,-122.0499194444
California Newt,37.0131972222,-122.0700666667
coast redwood,37.0135857638,-121.9989027455
California yerba santa,37.0330721667,-122.0470666667
coast live oak,37.0839088,-122.0609785
coast redwood,37.03975,-122.0636138333
Western Fence Lizard,37.0266789439,-122.0431687607
Western Fence Lizard,37.025726387,-122.0457013999
Western Fence Lizard,37.0246540631,-122.0451448337
Slender Banana Slug,37.0329666667,-122.0574028333
California poppy,37.0395691375,-122.032267932
coast redwood,37.0362916667,-122.0604695
California yerba santa,37.0264683059,-122.0476146789
coast live oak,37.0508421678,-122.0308929497
Pacific poison oak,37.0146771893,-122.0359938407
Slender Banana Slug,37.0145561546,-122.037634682
Slender Banana Slug,36.9981722222,-122.0543833333
Slender Banana Slug,36.9981722222,-122.0543833333
coast redwood,37.0398826605,-122.0640073344
coast redwood,37.0398826605,-122.0640073344
California Newt,37.0556138889,-121.9012333333
Slender Banana Slug,36.9994166667,-122.0638361667
coast redwood,37.0073547363,-121.9722595215
coast redwood,37.0374527778,-122.0614555556
Western Fence Lizard,37.0338138333,-122.0582971667
Slender Banana Slug,37.0017166667,-121.90587
Slender Banana Slug,37.0024222167,-121.9065333333
Slender Banana Slug,37.0026277833,-121.9064633333
Slender Banana Slug,37.00544445,-121.9061883333
Slender Banana Slug,37.0056083333,-121.9065166667
Slender Banana Slug,37.0097611167,-121.906355
Slender Banana Slug,37.0109777833,-121.9062366667
Slender Banana Slug,37.036,-122.059
Slender Banana Slug,37.018475,-121.9051133333
Slender Banana Slug,37.0252111667,-121.9016716667
Slender Banana Slug,37.0179861667,-121.9054033333
Slender Banana Slug,37.0130777833,-121.9063116667
Slender Banana Slug,37.00991945,-121.9066616667
Slender Banana Slug,37.0099027833,-121.9066166667
Slender Banana Slug,37.0071333333,-121.9073116667
coast redwood,37.0063027833,-121.9072716667
Slender Banana Slug,37.0063138833,-121.9072716667
coast live oak,37.00620555,-121.9072583333
Slender Banana Slug,37.0058222167,-121.9068833333
Slender Banana Slug,37.0051,-121.906045
Slender Banana Slug,36.999405,-122.064475
Slender Banana Slug,37.0329085,-121.8925277
coast redwood,37.001219445,-121.8981083333
Pacific poison oak,37.0506973267,-122.0706329346
Western Fence Lizard,37.0527267456,-122.0695571899
Slender Banana Slug,36.9986111111,-122.0563
Slender Banana Slug,37.0088816667,-121.9066683333
coast redwood,37.0753778333,-122.0174221667
California yerba santa,37.0260888333,-122.048325
California yerba santa,37.0263510514,-122.046677085
Western Fence Lizard,37.04179094,-122.06468374
Western Fence Lizard,37.04178442,-122.06453307
coast redwood,37.0387805,-122.0614611667
coast redwood,37.0369528333,-122.0612111667
Western Fence Lizard,37.0516983215,-122.1350273502
Pacific poison oak,36.9995566132,-122.0559638088
coast redwood,37.0398828,-122.0640073
Slender Banana Slug,37.0638546375,-122.1111684999
Slender Banana Slug,37.050916,-122.084161
California yerba santa,37.0530622172,-122.1342655207
Western Fence Lizard,37.0744652445,-122.0045689849
Slender Banana Slug,37.0441278333,-122.1289666667
coast redwood,37.0709035609,-122.0867810929
Pacific poison oak,37.0310138333,-122.0419695
Slender Banana Slug,37.058175,-122.0953666667
Slender Banana Slug,37.0346374512,-122.0608444214
Slender Banana Slug,37.0293285997,-122.0514797997
Slender Banana Slug,37.0356285,-122.0605199997
Western Fence Lizard,37.06227199,-122.12012648
Slender Banana Slug,36.9986383333,-122.0560445
Western Fence Lizard,37.0845763939,-122.0593048058
Slender Banana Slug,37.0232721667,-122.0547416667
coast redwood,37.0215416667,-122.0553195
Pacific poison oak,37.0907445,-121.8701033333
Pacific poison oak,37.0571297925,-122.0950352517
coast redwood,37.0571297925,-122.0950352517
coast redwood,37.0571297925,-122.0950352517
coast redwood,37.0571297925,-122.0950352517
Slender Banana Slug,37.00489445,-121.9102383333
California yerba santa,37.0102629,-122.0666006997
Western Fence Lizard,37.0705,-121.9993416667
Slender Banana Slug,37.0148224092,-122.0543748377
Slender Banana Slug,36.998725,-122.0639028333
coast live oak,37.0262638333,-122.0460805
Slender Banana Slug,36.9983333333,-122.0638416667
California yerba santa,37.0873666667,-122.0639416667
Western Fence Lizard,37.0038861167,-121.996025
California yerba santa,37.0529361667,-122.1346971667
Slender Banana Slug,37.0329085,-121.8925277
Slender Banana Slug,37.0623471667,-122.0948028333
California poppy,37.0881938817,-122.0671877897
California poppy,37.0879494251,-122.067018039
California yerba santa,37.0819856396,-122.0588377659
California poppy,37.0804817346,-122.0579375452
Western Fence Lizard,37.0607147382,-122.0840427681
Slender Banana Slug,37.00244567,-121.90644422
Pacific poison oak,37.07045,-122.0854195
Slender Banana Slug,37.0034666716,-121.9060685266
coast live oak,37.0373638333,-121.9860616667
California poppy,37.0715056647,-121.9999256745
California yerba santa,37.0839088,-122.0609785
coast redwood,36.9990194444,-122.0593805556
California yerba santa,37.0870888889,-122.0670611111
California poppy,37.0875027778,-122.0668416667
coast redwood,37.0883166667,-122.0662388889
California yerba santa,37.0236651219,-122.04605598
yerba santa beetle,37.0505138333,-122.1352528333
coast redwood,37.0466611667,-122.0153888833
yerba santa beetle,37.0504945,-122.1352778333
Slender Banana Slug,37.0406043697,-122.0660439989
Slender Banana Slug,37.0046595207,-121.9064957973
Slender Banana Slug,37.0024527833,-121.9064466667
Slender Banana Slug,36.99923,-122.0593333333
California yerba santa,37.0254532693,-122.0496654301
coast live oak,37.0241851249,-122.0512291004
Slender Banana Slug,37.0075527833,-121.90892
Slender Banana Slug,37.0077027833,-121.9090283333
Slender Banana Slug,37.0078,-121.908975
coast redwood,37.0103111167,-121.9116366667
Slender Banana Slug,36.9999616667,-122.0009166667
Slender Banana Slug,37.0390805,-122.0638971667
California yerba santa,37.0861686828,-122.0613666855
Slender Banana Slug,37.0601666667,-122.1125945
Slender Banana Slug,37.0010833333,-122.06485
Slender Banana Slug,37.0654271547,-122.1057834329
Slender Banana Slug,37.0356627997,-122.0594246997
Slender Banana Slug,36.9993833333,-121.9917
Slender Banana Slug,36.999825,-121.9919133333
coast redwood,37.0373166667,-122.0612028333
Slender Banana Slug,37.0182611136,-122.0758025391
